text,label,class_name,LLM_label
"Buyer: Hi, I am interested in your headphones
Seller: Great I'm asking $150
Buyer: Is that price negotiable?
Seller: Sure I'll come off a little so make an offer and I'll let you know. They have only been used twice and are really nice.
Buyer: That's awesome. $75 cash? I can also pick them up from your house today and pay cash or venmo you the money now. 
Seller: I'm afraid you a bit low; half off for like new condition hurts.
Buyer: What did you originally pay?
Seller: I paid $150 for them and I only used them on to flights and put them away.
Buyer: If the headphones cost the same price brand new, then I'll just do that then. I'll pay $100, final offer
Seller: Agreed, you got a good deal at $100. Thanks",2,electronics,
"Buyer: Hello, I think I could use your midcentury modern piece if I refinish it.  What are you asking?
Seller: This would be a beautiful addition to any room! I'm asking $550, but I'd take $500 if you could pick it up today or tomorrow!
Buyer: That's a little too steep for me.  In antique guides, this is coming in, in perfect condition, at $200-350. Would you take $300 if I pick it up tonight? Cash deal.
Seller: A store-bought piece of this style would range you $750-$1000. $350 and we have a deal! $400 and I'll deliver.
Buyer: $350 sounds right",3,furniture,
"Buyer: Hi. I'm interested in your item, but looking to pay around 350. 450 sounds a bit steep. 
Seller: The phone is actually listed at 430 but I might be able to go a little bit lower
Buyer: I'm sorry. I meant to say 430. How much lower could you go?
Seller: 375 and I'll throw in 2 phone cases
Buyer: Ok, you have a deal!
Seller: Great , thanks",5,phone,
"Buyer: Hi. I am interested in the bike you have for sale, can you tell me about it...
Seller: yes it's a 2016 Giant defy very well maintained and rides great, pretty much brand new only rode two or three times
Buyer: Nice.  Are you willing to negotiate on the price at all...
Seller: the price is firm concidering i only road it a few times
Buyer: For full price, I'd prefer to buy a brand new bike from a retailer with a full warranty and be able to get it repaired by them if there are any problems.
Seller: deal can u pick up
Buyer: Sure",0,bike,
"Seller: Hey there, you're interested in the beautiful house?
Buyer: Yes id love it, the description seems perfect. I would love if you guys could negotiate the price a bit though, as I don't quite have the asking price of $1850. Could you guys do $1500 for me? It would really mean a lot.
Seller: I mean the open house is later today, and we have offers at 1750 already. If you can do 1700 cash that's really the only reasonable outcome
Buyer: I can scrape together that much I think. it will be hard though.",4,housing,
"Buyer: hello, I am interested in renting an apartment here
Seller: You picked the right place! These apartments are located near many attractive venues. The place is packed full of additional amenities to suit all your needs",4,housing,
"Buyer: Hello im interested in your bike. How old is it
Seller: The bike is a year old. I bought it used a few months ago.
Buyer: Do you know how long the other owner had it? Are the tires and paint good?
Seller: He received it as a Christmas gift in 2016. The paint is in excellent condition. I did not replace the tires before putting it up for sale so I would knock $40 off the price so you can replace them.
Buyer: Well its a bit old. Unfortunately I only have $150.00 How does that sound?
Seller: I don't think I want to go quite that low. Would you be willing to do $200?
Buyer: I guess I can do that, thank you!",0,bike,
"Seller: Hi. My fitbit is in great condition. Are you interested? 
Buyer: Hello I am interested in you fitbit charger.
Seller: Do you have any questions? 
Buyer: yes are you willing to reduce the price a bit.
Seller: I'm willing to go down to $50. But only if you have cash in hand and can meet today. 
Buyer: I can only to $30 top with cash in hand and will pick up immediately at to charge to you.
Seller: The best I can do is $40. This is in like new condition. And I will gladly deliver. 
Buyer: That sounds great.  Our final cost is $40.
Seller: You have a deal.",2,electronics,
"Seller: Good morning!
Buyer: Hi partner.
Seller: Are you interested in the iphone case?
Buyer: Yes. is it still available? Is this  new or used?
Seller: It is available and brand new - never opened.
Buyer: Sorry. I see that it is new from the description. Would you be willing to take 3$ for it?
Seller: I paid $15. How about $10?
Buyer: that seems a bit steep sinee the listing is for 5? how about 5$ and I'll pick it up
Seller: That will work. $5 and you pick up.
Buyer: very good 5$",5,phone,
"Buyer: Hi, how are you doing?
Seller: I broke my foot in 3 different places and I just got the worst haircut ever. I'm not doing well. I'll sell you the dresser for $150 if you can bring me a wig.
Buyer: That sounds awful sorry about that! I would be willing to buy it for 135 and bring you your wig would you accept that?
Seller: Can you bring me a long red wig? If so, you have yourself a deal.
Buyer: Yes of course you will pay for the wig of course right? They are very expensive!",3,furniture,
"Buyer: good evening i like the car you have
Seller: Hello. I am glad it caught your attention :)
Buyer: I can come pick it up from you, but Saturn is no longer in business so servicing of it can get difficult, id like to pay 1200 for it
Seller: that's way way low than what I am asking for. Its fully serviced and in a great condition. I can give it to you for 2500
Buyer: yeah but the company does not exist, and the car is 15 years old. parts are difficult to get in the event something goes wrong. How about 1500?
Seller: 1800 its fair common. Its a whole car not just some parts. 
Buyer: alright deal!
Seller: Great!",1,car,
"Seller: Hello. Thanks for viewing the listing.
Buyer: Nice truck. How many miles on it?
Seller: 75000
Buyer: You only put 75,000 miles on a 13 year old vehicle? Must not have used it much
Seller: Yes, it wasn't used much at all. It's going for 13000
Buyer: I like the off-road tires, and it looks awesome but 13000 is a little high. I was hoping that you could let it go for 7000. It's still 13 years old
Seller: I apologize as I can't go to $7000. Could you do $10000?
Buyer: Its from 2004 and to get it up to emission standards is going to be a pain. If you can get to standard and throw in some hubcaps, I can do $9500.
Seller: I understand. $9700 and you have a deal.
Buyer: Haha, ok. But you have to come muddin' with me when the deal is done!
Seller: Will do!!!",1,car,
"Buyer: hi, does the chair have any damage?
Seller: None at all.  
Buyer: can you tell me the width, i want to put it in a pretty tight space
Seller: It's average width and it would fit nicely in a tight space
Buyer: would you be able to deliver or ship it to me?
Seller: If you agree to my asking price I will deliver it to you
Buyer: I think that sounds pretty fair.  Can you get it here by this weekend?
Seller: Does Saturday morning sound good?
Buyer: That's perfect, we have a deal",3,furniture,
"Buyer: Hello are you still selling the sofa and chair?
Seller: Yes, I am
Buyer: What kind of condition are they in?
Seller: They're in excellent used condition, the fabric shrunk a bit in the wash but not so much that it's unusable or noticeable
Buyer: How long have you had them and why are you selling them?
Seller: I've had them a year, I'm selling them because I am moving overseas
Buyer: Are you willing to come down on the price a little bit?
Seller: I would be willing to do that, sure
Buyer: That would be great how about $600",3,furniture,
"Buyer: Hey there, nice bike frame mn
Seller: Thanks!  I hate to part with it, but I really need the money.  Are you interested in buying?
Buyer: Definitely, you stopped biking? New hobby it seems like?
Seller: Yea, I'm just getting too old for it.
Buyer: Ah, understood. Well it's repainted but it's high-end clearly. My budget's around 1500, does that sound alright?
Seller: I was really hoping to get $1800, but I will take $1500 since I'm in a bind.  That a deal then?",0,bike,
"Buyer: Hey, I'm very interested in your car...the biggest thing is why are you getting rid of it?
Seller: I have my eye on something new
Buyer: Awesome - just wanted to make sure... do you have the maintence records for the aftermarket parts?",1,car,
"Buyer: Hello, I'm interested in the 1 BR apt.
Seller: Hello
Buyer: I'm interested in the 1 bedroom unit.
Seller: Great...this is a great offer considering the location and facilities
Buyer: How can the application fees be waived?
Seller: I am sorry....application fees cannot be fully waived....but what I can do is offer a 50% cut on that and apply the rest to listing price....basically taking off the application fees
Buyer: The ad states ""We'll even waive your application fees"", I assumed that meant it would be waived entirely.
Seller: We need to have application fees for administrative purpose...but you are right....we are effectively waiving it off entirely...you will not have to pay it...on top of that we will reduce the listed price by 50% of Application fees
Buyer: What would I be paying at that point?
Seller: With 129 waived....you are looking at a great offer of 1590....this is special price
Buyer: I would be willing to make a deal at 1590
Seller: Thanks....you have made a right choice.
Buyer: Thank you",4,housing,
