inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type,time_period,weather_type,pressure,temperature,humidity,longitude,latitude,speed,hr_mean,hr_std,intensity_mean,steps_sum,activity_dominant,activity_label,valence,energy,general_genre,music,singer,mood_bucket,mood_bucket_id,time_label,weather_label,hr_level,valence_shift,arousal_shift
285,11,468,1626934389,4,0.28175,-0.3585,0.4661646432047539,-0.2202756006352133,258.0,Rand,2,0,1006,27,85,2875408.0,35390.481121190736,0.6577401,1.3908089459873443,8.639765943331772,14.333333333333334,0.0,1,Act→Still,0.795,0.887,rock,Livin' On A Prayer,Bon Jovi,happy-energetic,0.0,Afternoon,,Low HR,0.18441464320475393,0.1382243993647867
286,11,898,1626941887,1,0.65825,0.228,0.5045848061062446,0.215152912248348,194.0,GCN,2,2,1005,24,97,2875418.5000000005,35391.92828119104,0.1577401,11.678752208398693,1.1049499721360665,2.2333333333333334,51.0,2,Walking,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,Cloudy,Mid HR,-0.15366519389375544,-0.012847087751651998
287,11,195,1626948359,3,0.61725,0.36875,0.6685108344859383,0.2202756006352133,440.0,WD,2,1,1005,24,98,2874279.8417404927,36225.02529489022,0.0050500073,-10.959191054012656,5.3568146283927875,0.03333333333333333,0.0,4,Lying,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Afternoon,Clear,Low HR,0.05126083448593832,-0.14847439936478674
288,11,156,1627003742,2,0.42775,-0.30475,0.4840940525587829,-0.2100302238614825,213.0,GCN,1,0,1004,24,88,2875391.400000001,35410.63004119049,0.08034226,-7.04252438734599,7.088253193370941,13.766666666666667,0.0,0,Still,0.597,0.858,rock,Someday,Nickelback,tense-dark,2.0,Morning,,Low HR,0.05634405255878289,0.09471977613851751
289,11,120,1627009095,4,0.44825,-0.23575,0.5942318528763896,-0.1255058654782029,133.0,Rand,1,0,1004,28,70,2875391.400000001,35410.63004119049,0.0,1.3241422793206776,12.883020694783587,34.93333333333333,0.0,1,Act→Still,0.907,0.396,country,You Can't Roller Skate In A Buffalo Herd,Roger Miller,calm-relaxed,1.0,Morning,,Low HR,0.1459818528763896,0.1102441345217971
290,11,257,1627011231,2,0.44575,-0.1689999999999999,0.3534654986937145,-0.2638184519235695,103.0,WD,1,0,1004,29,60,2875410.4000000013,35405.398001191046,0.08034226,13.67414227932068,14.488076195680772,62.166666666666664,512.0,0,Still,0.481,0.541,hip-hop,Bow Down,Westside Connection,sad-melancholic,3.0,Morning,,Mid HR,-0.09228450130628546,-0.09481845192356961
291,11,994,1627015665,2,0.51225,-0.2255,0.1818554377337226,0.3124839915987911,1135.0,GCN,1,0,1003,31,53,2874298.8107895344,36221.219886674575,0.16285476,0.42414227932067766,7.57818506562679,17.0,10.0,2,Walking,0.0635,0.527,rock,The Sprawl,Sonic Youth,sad-melancholic,3.0,Morning,,Low HR,-0.3303945622662774,0.5379839915987911
292,11,451,1627021445,3,0.76075,0.40475,0.7171763741611599,-0.1408739306387992,356.0,WD,2,0,1003,31,52,2875406.9,35398.05088119061,0.16285476,23.157475612654014,10.901834707974619,82.96666666666667,1712.0,2,Walking,0.8109999999999999,0.5710000000000001,rock,My Father's Eyes,Eric Clapton,calm-relaxed,1.0,Afternoon,,Mid HR,-0.04357362583884017,-0.5456239306387992
293,11,364,1627030508,3,-0.1435,0.456,0.1357512422519338,-0.2766251728907331,332.0,Rand,2,0,1002,31,53,2875409.1,35404.73008119115,0.16285476,-8.942524387345987,1.331665623695879,0.0,0.0,4,Lying,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Afternoon,,Low HR,0.27925124225193376,-0.7326251728907331
294,11,672,1627036256,2,0.47375,0.3305,0.4174991035295323,0.3227293683725219,107.0,WD,2,0,1003,31,54,2877302.700000001,28985.573601190856,9.479744e-06,-13.592524387345986,4.341178795365763,3.566666666666667,0.0,4,Lying,0.879,0.831,hip-hop,Get Ready,Flipsyde,happy-energetic,0.0,Afternoon,,Low HR,-0.056250896470467715,-0.007770631627478097
295,11,924,1627054487,1,0.76325,0.2715,0.7658419138363814,0.0998924235438758,108.0,GCN,3,0,1004,27,75,2876612.1513017197,29022.962935961485,1.4303648000000002,-13.542524387345987,6.294971538193534,1.7,0.0,2,Walking,0.7440000000000001,0.391,alternative,Fitter Happier,Radiohead,calm-relaxed,1.0,Evening,,Low HR,0.0025919138363814653,-0.17160757645612423
296,11,984,1627087187,3,0.5455,-0.146,0.5225142154602737,-0.1818554377337226,147.0,WD,1,0,1004,27,77,2885302.6541073886,31345.43067190047,1.4303648000000002,-4.475857720679321,3.6215404948109526,23.666666666666668,36.0,1,Act→Still,0.962,0.638,indie,Get Up,Washed Out,calm-relaxed,1.0,Morning,,Low HR,-0.02298578453972633,-0.0358554377337226
297,12,588,1626855089,2,-0.392,-0.4115,-0.2213001383125864,0.5912863070539419,69.0,WD,2,2,1006,27,93,2874941.600000001,34807.16432119067,0.0,8.735401459854007,7.936040621162467,15.666666666666666,45.0,2,Walking,0.8690000000000001,0.447,hip-hop,Graduation Day,Kanye West,calm-relaxed,1.0,Afternoon,Cloudy,Mid HR,0.1706998616874136,1.0027863070539418
298,12,923,1626858688,4,-0.2075,0.68125,0.2143845089903181,-0.3307976025818349,148.0,GCN,2,2,1005,27,91,2874940.000000001,34811.95108119124,0.0,5.385401459854006,7.412545671584988,13.366666666666667,0.0,0,Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Afternoon,Cloudy,Low HR,0.4218845089903181,-1.012047602581835
299,12,401,1626925191,4,-0.42425,-0.3585,-0.0668510834485938,0.1532964499769478,105.0,GCN,1,1,1006,26,93,2874943.6,34820.52272119096,0.0,6.768734793187341,8.904992357598566,14.933333333333334,0.0,0,Still,,,,,,unknown,,Morning,Clear,Low HR,0.3573989165514062,0.5117964499769478
300,12,120,1626927613,4,-0.6016597510373444,-0.6028123559243891,0.136007376671277,-0.4322268326417704,99.0,Rand,1,2,1006,26,91,2874943.300000001,34820.96800119221,0.0,5.135401459854008,14.528133626404552,57.233333333333334,0.0,1,Act→Still,0.907,0.396,country,You Can't Roller Skate In A Buffalo Herd,Roger Miller,calm-relaxed,1.0,Morning,Cloudy,Low HR,0.7376671277086213,0.17058552328261867
301,12,576,1626944997,4,0.3735,0.58675,0.6431535269709543,0.367680958967266,73.0,GCN,2,2,1005,24,97,2875001.3378057233,34833.12830173688,0.5705784,-0.43126520681265756,6.353126964119498,12.1,0.0,0,Still,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Afternoon,Cloudy,Low HR,0.2696535269709543,-0.219069041032734
302,12,126,1627027739,4,0.35725,-0.44375,0.3711387736284002,-0.2893038266482249,203.0,GCN,2,0,1002,31,54,2874939.400000001,34821.07932119114,0.5705784,2.8854014598540085,11.031163767892945,28.933333333333334,28.0,0,Still,0.9,0.75,rnb,Days Like These,The Cat Empire,happy-energetic,0.0,Afternoon,,Low HR,0.013888773628400186,0.15444617335177507
303,12,826,1627185765,4,0.41275,-0.30325,0.3734439834024896,-0.3792070078377132,122.0,Rand,1,0,998,31,62,2874579.5,36612.218121190956,1.8189111,11.268734793187342,11.260090125288947,23.233333333333334,0.0,0,Still,0.922,0.883,rock,Lazy Jane,STEVE CAMP,happy-energetic,0.0,Morning,,Mid HR,-0.03930601659751043,-0.0759570078377132
304,12,754,1627193849,4,0.484,-0.4,0.4472106961733517,-0.3976486860304288,109.0,WD,2,1,997,32,66,2874987.700000001,36087.12168119102,1.3189111,5.485401459854007,9.131533683199521,17.7,0.0,0,Still,0.847,0.654,pop,Thriller,Michael Jackson,calm-relaxed,1.0,Afternoon,Clear,Low HR,-0.0367893038266483,0.0023513139695712226
305,12,936,1627198005,3,0.468,-0.35375,0.4195481788842785,-0.3722913785154449,182.0,GCN,2,1,997,32,66,2874988.1,36088.12356119086,1.3189111,1.3520681265206762,13.960469985721192,35.5,129.0,0,Still,0.324,0.634,rock,Shine On,The Kooks,sad-melancholic,3.0,Afternoon,Clear,Low HR,-0.04845182111572155,-0.018541378515444906
306,12,356,1627200278,4,-0.2905,-0.5705,-0.2443522360534809,-0.2155371138773628,188.0,WD,2,1,997,32,66,2874988.1,36088.12356119086,1.3189111,9.63540145985401,15.30106810602401,28.533333333333335,0.0,0,Still,0.6459999999999999,0.644,electronic,Midnight In A Perfect World,DJ Shadow,sad-melancholic,3.0,Afternoon,Clear,Mid HR,0.046147763946519094,0.3549628861226372
307,12,731,1627213774,4,0.8229598893499308,0.5866758875057629,0.7860765329644998,0.4068695251267865,93.0,WD,3,1,995,31,69,2874988.0000000005,36090.795241191234,1.3189111,-7.68126520681266,4.639474347619807,3.1666666666666665,0.0,4,Lying,0.968,0.792,rnb,Paradise,Sade,happy-energetic,0.0,Evening,Clear,Low HR,-0.036883356385431054,-0.17980636237897646
308,12,820,1627218383,3,0.29725,-0.27775,0.6270170585523283,-0.1763485477178423,122.0,GCN,3,1,995,30,71,2874981.4,36104.15364119073,1.3189111,-9.314598540145996,5.106123774449657,8.133333333333333,0.0,4,Lying,0.237,0.976,electronic,Riverside,Sidney Samson,tense-dark,2.0,Evening,Clear,Low HR,0.32976705855232824,0.10140145228215769
309,12,873,1627270630,4,0.28575,-0.2085,0.3342554172429691,-0.2754725680036884,93.0,Rand,1,0,995,28,82,2874869.764592192,34931.90783869175,0.59719016,6.535401459854008,12.57934815481311,31.333333333333332,156.0,0,Still,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Morning,,Low HR,0.048505417242969084,-0.06697256800368842
310,12,332,1627276930,4,-0.1475,0.181,0.1475334255417243,0.169432918395574,119.0,WD,2,0,995,28,85,2874940.8000000003,34810.83788119089,0.59719016,7.768734793187339,13.156071686572028,18.666666666666668,157.0,1,Act→Still,0.942,0.688,rock,Dance Away,Roxy Music,happy-energetic,0.0,Afternoon,,Mid HR,0.2950334255417243,-0.011567081604425988
311,12,898,1627285002,3,-0.24675,0.4115,-0.2512678653757492,0.3077455048409405,374.0,GCN,2,1,995,29,76,2874938.200000001,34817.18312119069,0.09719016,12.385401459854007,13.32477155665481,49.0,618.0,1,Act→Still,0.5589999999999999,0.574,electronic,D Song,Bonobo,sad-melancholic,3.0,Afternoon,Clear,Mid HR,-0.0045178653757491916,-0.10375449515905949
312,12,784,1627287270,3,0.3205,0.5015,0.2259105578607653,0.4621945597049331,194.0,WD,2,1,995,30,75,2874938.900000001,34816.40388119107,0.09719016,6.502068126520673,11.982579948501167,28.9,0.0,0,Still,0.84,0.6779999999999999,hip-hop,What It Look Like,Spank Rock,happy-energetic,0.0,Afternoon,Clear,Low HR,-0.0945894421392347,-0.03930544029506683
313,12,874,1627289760,3,0.20275,-0.2525,0.2650991240202858,-0.206316274781005,108.0,GCN,2,0,994,30,73,2874944.1000000006,34820.96800119221,0.09719016,1.7020681265206756,7.088409945506506,12.7,0.0,0,Still,0.503,0.34,indie,The Privateers,Andrew Bird,sad-melancholic,3.0,Afternoon,,Low HR,0.06234912402028578,0.046183725218995
314,12,924,1627294161,4,0.5532503457814661,0.4230059935454126,0.7376671277086214,0.3561549100968188,100.0,GCN,2,1,994,30,75,2874941.9000000004,34819.632161190835,0.09719016,-3.297931873479324,4.108617862583565,14.366666666666667,0.0,4,Lying,0.7440000000000001,0.391,alternative,Fitter Happier,Radiohead,calm-relaxed,1.0,Afternoon,Clear,Low HR,0.18441678192715527,-0.06685108344859375
315,12,111,1627297380,4,0.39875,-0.3815,0.3411710465652374,-0.2293683725218995,136.0,WD,3,1,994,29,80,2874942.900000001,34820.18876119101,0.59719016,-11.197931873479327,3.9424682060297656,3.2333333333333334,0.0,2,Walking,0.831,0.601,rock,Lil' Hipster Girl,LMFAO,calm-relaxed,1.0,Evening,Clear,Low HR,-0.0575789534347626,0.1521316274781005
316,12,507,1627304945,3,-0.29725,0.6235,-0.2743199631166436,0.7388197325956661,234.0,GCN,3,1,995,28,84,2874981.000000001,36103.151761190886,0.09719016,-9.747931873479327,6.532844369457729,6.033333333333333,0.0,4,Lying,0.0473,0.177,new age,Fallen Embers,Enya,sad-melancholic,3.0,Evening,Clear,Low HR,0.02293003688335643,0.11531973259566608
317,12,571,1627306932,3,-0.7722452743199631,-0.1579068695251267,-0.6247118487782388,-0.388427846934071,263.0,WD,3,1,996,27,89,2874980.6000000006,36103.48572119084,0.09719016,-17.66459854014599,2.039607805437112,1.2,0.0,4,Lying,0.684,0.371,rnb,Valerie,Amy Winehouse,sad-melancholic,3.0,Evening,Clear,Low HR,0.14753342554172433,-0.2305209774089443
318,12,876,1627310445,3,0.7745504840940526,0.6212540341171047,0.8298755186721991,0.6005071461502997,102.0,WD,3,1,996,27,92,2874980.500000001,36103.59704119055,0.09719016,-20.18126520681265,2.2453037408976275,2.2666666666666666,0.0,4,Lying,0.961,0.8690000000000001,hip-hop,Overtime,Girl Talk,happy-energetic,0.0,Evening,Clear,Low HR,0.055325034578146526,-0.020746887966805017
319,13,364,1626845069,4,0.151,0.38025,0.4764100199784848,0.2753445007940167,146.0,Rand,2,1,1007,28,83,2874732.800000001,36662.31212119103,0.0,0.6889344262295035,9.000164607548186,18.033333333333335,0.0,1,Act→Still,0.6629999999999999,0.535,pop,Elegant Disasters,Electric President,sad-melancholic,3.0,Afternoon,Clear,Low HR,0.32541001997848484,-0.1049054992059833
320,13,707,1626861674,3,0.07175,0.3905,0.186978126120588,0.6825982275498182,123.0,Rand,2,1,1005,27,92,2874736.8000000007,36663.64796119083,0.0,-4.7110655737704965,7.403296312879573,13.3,0.0,0,Still,0.521,0.98,rock,The Good Left Undone,Rise Against,tense-dark,2.0,Afternoon,Clear,Low HR,0.11522812612058801,0.29209822754981823
321,13,174,1626924851,5,0.17425,0.465,0.4866553967522157,0.3496234824035654,168.0,WD,1,1,1006,26,93,2874731.9000000004,36660.976281191244,0.0,0.7889344262295036,16.278664177610132,21.666666666666668,21.0,1,Act→Still,0.8590000000000001,0.53,jazz,Crossfire,23 Skidoo,calm-relaxed,1.0,Morning,Clear,Low HR,0.3124053967522157,-0.11537651759643464
322,13,491,1626931223,4,0.607,0.12925,0.5737410993289279,0.3316940730495364,108.0,GCN,2,1,1006,27,84,2874692.5419288487,36451.540709131805,1.3672991,-7.6277322404371635,5.772700760828857,14.133333333333333,0.0,0,Still,0.66,0.907,alternative,Everybody Loves Me,OneRepublic,tense-dark,2.0,Afternoon,Clear,Low HR,-0.03325890067107207,0.2024440730495364
323,13,995,1626938661,3,0.4225,-0.10875,-0.1075764561241739,-0.057630244352236,388.0,Rand,2,2,1005,24,93,2874737.7,36662.86872119121,1.3672991,-13.477732240437161,3.1365084385643196,17.8,0.0,0,Still,0.0366,0.283,other,Welcome To Lunar Industries,Clint Mansell,sad-melancholic,3.0,Afternoon,Cloudy,Low HR,-0.5300764561241739,0.051119755647764
324,13,923,1626947247,5,0.31,-0.14225,0.6121612622304186,0.0192100814507453,148.0,GCN,2,1,1005,24,98,2874724.0000000005,36653.183881191144,1.3672991,-7.2943989071038295,5.942408789558509,10.266666666666667,0.0,0,Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Afternoon,Clear,Low HR,0.30216126223041856,0.16146008145074528
325,13,928,1626951167,3,0.32025,-0.10375,0.1178218328979048,0.2650991240202858,257.0,WD,3,0,1005,24,98,2874730.000000001,36660.531001190786,1.3672991,-11.377732240437163,4.70121142780123,13.033333333333333,0.0,4,Lying,,,,,,unknown,,Evening,,Low HR,-0.20242816710209519,0.3688491240202858
326,13,5,1627011690,4,0.753,-0.3395,0.6966856206136981,0.003842016290149,141.0,Rand,1,0,1003,29,55,2874733.0000000005,36661.42156119091,1.8672991,-1.8277322404371632,10.563599274377538,21.2,0.0,2,Walking,0.804,0.964,rock,You Give Love A Bad Name,Bon Jovi,happy-energetic,0.0,Morning,,Low HR,-0.056314379386301905,0.34334201629014904
327,13,716,1627016809,5,0.27925,0.12425,0.3739562522411761,-0.2215562727319297,234.0,WD,2,0,1003,31,53,2874729.500000001,36659.751761191175,1.3672991,3.4722677595628357,16.41238522850621,42.233333333333334,306.0,1,Act→Still,0.903,0.605,other,Te Extraño,Xtreme,calm-relaxed,1.0,Afternoon,,Low HR,0.09470625224117613,-0.3458062727319297
328,13,629,1627032231,4,0.72225,-0.03725,0.4892167409456483,0.1882587982173044,80.0,WD,2,0,1002,31,54,2874733.300000001,36661.75552119086,1.3672991,5.238934426229503,15.956190021430555,32.86666666666667,0.0,0,Still,0.725,0.629,jazz,Act Nice And Gentle,The Black Keys,sad-melancholic,3.0,Afternoon,,Low HR,-0.23303325905435163,0.2255087982173044
329,13,720,1627040808,4,0.31,0.5315,0.6813175554531019,0.3368167614364019,197.0,Rand,3,0,1001,29,62,2874719.5000000005,36672.10828119082,1.3672991,-21.161065573770497,2.265134285938326,3.5,0.0,4,Lying,0.359,0.563,new age,Knocking On Forbidden Doors,Enigma,sad-melancholic,3.0,Evening,,Low HR,0.3713175554531019,-0.1946832385635981
330,13,195,1627065218,5,0.91175,-0.35725,0.706930997387429,-0.1703293888632754,176.0,WD,3,0,1002,23,93,2874907.526181185,36660.27929889642,0.25381148,-10.044398907103831,8.973907650434036,13.9,0.0,0,Still,0.944,0.7390000000000001,pop,You're Gonna Miss,Ashanti,happy-energetic,0.0,Evening,,Low HR,-0.2048190026125709,0.18692061113672462
331,13,875,1627094746,4,0.80675,-0.24725,0.6838788996465346,0.1626453562829773,251.0,GCN,1,0,1002,29,72,2874729.7,36660.19704119084,0.0,-1.2777322404371632,14.005643703720137,32.03333333333333,12.0,0,Still,0.148,0.297,alternative,Sullen Girl,Fiona Apple,sad-melancholic,3.0,Morning,,Low HR,-0.12287110035346538,0.4098953562829773
332,13,3,1627099864,4,0.7505,0.14225,0.4994621177193792,0.3137646636955074,152.0,Rand,1,0,1002,30,67,2874713.6708262544,36503.03174139291,0.7166578,1.0056010928961707,12.324456264769745,35.96666666666667,42.0,0,Still,,,,,,unknown,,Morning,,Low HR,-0.25103788228062074,0.17151466369550739
333,13,257,1627110514,2,0.72475,-0.17025,0.2382050099892424,0.2625377798268532,172.0,WD,2,0,1000,32,60,2874730.3000000003,36660.08572119112,2.1836581,15.488934426229504,13.643893628042303,33.4,39.0,0,Still,0.481,0.541,hip-hop,Bow Down,Westside Connection,sad-melancholic,3.0,Afternoon,,Mid HR,-0.48654499001075757,0.43278777982685324
334,13,395,1627118372,4,0.28675,-0.35725,0.6300906715844475,-0.2061882075713334,192.0,Rand,2,0,999,32,62,2874730.3000000003,36660.08572119112,2.1836581,1.0889344262295026,6.101176267888993,16.566666666666666,0.0,4,Lying,0.466,0.7490000000000001,rnb,I Should Be...,Dru Hill,tense-dark,2.0,Afternoon,,Low HR,0.34334067158444753,0.1510617924286666
335,13,17,1627180010,4,0.123,0.365,0.2689411403104349,0.2676604682137186,239.0,Rand,1,0,999,29,72,2874731.700000001,36660.86496119073,0.0,0.7989344262295031,8.509126472989653,18.333333333333332,0.0,0,Still,0.919,0.815,country,Can't Let Go,Lucinda Williams,happy-energetic,0.0,Morning,,Low HR,0.14594114031043492,-0.09733953178628141
336,13,936,1627185618,3,0.09225,0.424,0.1280672096716356,0.2830285333743149,172.0,GCN,1,1,999,30,67,2874738.8000000003,36658.74988119054,0.0,9.085601092896168,16.138223776694467,32.46666666666667,217.0,1,Act→Still,0.324,0.634,rock,Shine On,The Kooks,sad-melancholic,3.0,Morning,Clear,Mid HR,0.0358172096716356,-0.1409714666256851
337,13,672,1627196110,2,-0.2305,0.14725,-0.0742789816095487,0.5109881665898264,149.0,WD,2,1,997,32,63,2874736.6,36657.30272119103,0.0,0.6222677595628364,9.479876347060419,23.7,0.0,0,Still,0.879,0.831,hip-hop,Get Ready,Flipsyde,happy-energetic,0.0,Afternoon,Clear,Low HR,0.15622101839045133,0.3637381665898264
338,13,513,1627211787,3,0.4355,-0.319,0.4431125454638595,-0.0883663746734286,195.0,GCN,3,1,995,31,66,2874732.400000001,36661.866841190575,0.0,-10.80478142076503,7.004586416545364,15.133333333333333,0.0,0,Still,,,,,,unknown,,Evening,Clear,Low HR,0.007612545463859477,0.2306336253265714
339,13,987,1627269164,2,0.192,0.06525,0.1203831770913375,0.1677680446698427,142.0,GCN,1,1,995,28,84,2874730.8000000003,36660.08572119112,0.0,13.388934426229502,13.701216491003027,33.96666666666667,741.0,2,Walking,0.7759999999999999,0.67,pop,What's So Bad About Feeling Good,Wang Chung,happy-energetic,0.0,Morning,Clear,Mid HR,-0.0716168229086625,0.10251804466984268
340,13,793,1627296184,4,-0.2665,0.3035,0.2638184519235695,0.0064033604835817,241.0,Rand,3,0,994,29,78,2874732.499999999,36661.866841190575,0.0,-2.294398907103831,5.368598686049446,27.8,0.0,1,Act→Still,0.0757,0.287,rock,Bala Bay Inn,Valley of the Giants,sad-melancholic,3.0,Evening,,Low HR,0.5303184519235695,-0.2970966395164183
341,13,873,1627327575,1,-0.1,-0.2215,-0.0947697351570104,0.1754520772501409,197.0,Rand,3,2,996,24,96,2874731.100000001,36659.97440119061,0.0,13.272267759562835,14.506081100314065,26.966666666666665,329.0,2,Walking,0.191,0.989,rock,Ty Cobb,Soundgarden,tense-dark,2.0,Evening,Cloudy,Mid HR,0.005230264842989607,0.3969520772501409
342,14,863,1626911636,5,0.48925,-0.15625,0.7709646022232468,0.3329747451462528,279.0,Rand,1,1,1005,24,98,2875097.500000001,36907.550081191206,0.0,0.8457702839025688,9.240951530290872,47.86666666666667,218.0,1,Act→Still,0.278,0.909,pop,Life In Technicolor Ii,Coldplay,tense-dark,2.0,Morning,Clear,Low HR,0.2817146022232468,0.4892247451462528
343,14,576,1626925001,4,0.9555,0.397,0.9092771886686134,0.3637108754674453,255.0,GCN,1,1,1006,26,93,2874085.8000000003,36301.85796119068,0.0,1.1124369505692362,9.792605324816224,33.46666666666667,173.0,0,Still,0.7929999999999999,0.354,other,Chapel Of Love,The Dixie Cups,calm-relaxed,1.0,Morning,Clear,Low HR,-0.046222811331386615,-0.033289124532554726
344,14,923,1626937341,3,-0.53525,0.041,-0.3534654986937145,-0.0102453767737308,114.0,GCN,2,2,1005,26,90,2874085.7000000007,36306.310761190514,0.0,-0.7306186049863206,9.94183789939774,12.033333333333333,0.0,0,Still,0.8170000000000001,0.613,other,Metric Lips,The New Grass Revival,calm-relaxed,1.0,Afternoon,Cloudy,Low HR,0.18178450130628548,-0.051245376773730804
